38464	279
40755	279
27724	279
68020	279
45751	279
9233	278
72407	278
4138	278
75713	278
3602	278
68343	277
83321	277
73995	277
4767	277
22833	277
7513	276
71705	276
81485	276
104223	276
39300	276
75057	274
10739	274
90931	274
55894	273
40902	273
45603	273
60367	272
7554	272
40910	272
44590	271
7434	271
42830	271
37100	271
40976	270
44492	270
33943	269
10933	269
66393	269
11028	269
24902	268
69879	268
42648	268
78431	268
3238	267
947	267
73838	267
63497	267
60696	266
423	266
78516	266
38205	265
51611	265
71394	265
18471	265
61877	265
65131	264
47826	264
97689	263
88672	263
9784	263
99969	263
74154	262
61102	262
41148	262
1502	262
43073	261
57593	261
43497	261
60266	261
68458	261
54477	261
74758	260
86793	260
80585	260
42296	259
70663	259
422	258
44689	258
61463	258
97373	258
55384	258
6905	257
6465	257
13868	257
44611	257
60819	256
47586	256
64925	256
40807	256
86361	256
4496	255
39078	255
9702	255
43711	255
52108	255
24580	254
58772	254
3053	254
66573	254
66824	253
42631	253
100136	253
40136	253
46359	252
93601	252
40489	252
811	251
42381	251
66833	251
72342	251
1626	251
50234	250
45624	250
51775	250
54004	250
77495	250
18752	250
24355	249
63922	248
83762	248
93654	248
43028	248
8910	248
98946	247
81001	247
84053	247
512	247
43345	247
66168	247
68726	246
51000	246
54896	246
15930	246
4905	246
103556	246
77339	246
30216	246
50776	245
40398	245
48009	245
40055	245
40056	245
32620	245
98780	243
59506	243
72403	242
67700	242
55695	242
3681	242
66019	242
50886	241
50044	241
39005	240
45066	240
60140	240
51895	240
47705	240
44853	240
50691	240
44151	239
23521	239
1146	239
74159	238
46690	238
48196	238
62763	238
14029	238
45275	238
72528	238
47034	237
56304	237
59203	237
122	236
77964	236
40422	236
67696	236
70	236
48999	236
83167	236
8706	236
78216	236
43604	236
69182	236
39709	236
39385	236
62310	235
12923	235
735	235
6740	234
55735	233
14083	233
47167	233
74403	233
73319	233
3942	233
89179	233
46953	232
48080	231
19085	230
27289	230
99395	230
46565	229
63002	229
11806	229
39040	229
98305	229
69462	229
39495	229
69038	229
97510	228
67393	228
8827	228
74134	228
67370	228
357	228
50846	227
1291	227
67306	227
48470	226
46599	226
62709	225
41266	225
50829	225
39483	224
75714	224
78058	224
12701	224
48273	223
98737	223
63521	223
48739	223
83921	223
1473	223
72615	223
39067	222
74423	222
45516	222
51047	221
66408	221
52368	221
40488	221
92777	221
49860	220
61799	220
68880	220
51365	220
40554	219
75638	219
28963	219
50303	219
53710	219
15145	219
70076	219
46016	219
69618	219
44586	219
44731	218
13155	217
48245	217
45942	217
65714	217
80789	216
26617	216
4351	216
70097	216
42555	216
62908	216
83547	216
86330	216
35308	215
3499	215
42371	215
42382	215
7165	215
6421	215
2818	215
67401	215
73306	214
74255	214
49877	214
68763	214
43720	213
76036	213
39732	213
9615	212
42107	212
43736	212
44704	212
40111	212
51494	211
43131	211
72650	211
38724	211
488	210
82268	210
7736	210
89282	210
2912	210
62144	210
9636	210
18288	209
66108	209
77216	209
44438	209
61792	209
43956	209
90482	209
65847	209
55262	209
78942	208
3412	208
77661	208
67580	207
39671	207
418	207
61273	207
61662	207
87134	207
63683	207
9850	206
50266	206
66482	206
46971	206
76966	206
58908	206
41341	206
106044	205
68897	205
23708	205
54767	205
29181	205
990	205
77740	205
53979	205
66504	205
64613	204
96325	204
38733	203
44065	203
43327	203
101150	203
7031	203
73038	203
28789	203
47483	203
46089	203
35300	203
49494	203
69387	202
8112	202
34213	202
60817	202
372	202
1381	202
69989	202
40353	202
44814	202
50412	202
11724	201
87414	201
9922	201
23612	201
14971	200
3931	200
74208	200
42467	199
15091	199
72387	199
54283	199
37967	199
43233	199
3085	199
29320	198
52406	198
57935	198
44941	198
52970	198
101342	198
38862	197
69733	197
66307	197
51059	197
69329	196
100211	196
41915	196
48688	196
44481	196
76868	196
30274	195
22880	195
58896	195
70357	195
94600	195
3890	195
42358	195
19978	195
9965	194
40446	194
42034	194
75850	194
89124	194
83520	193
77117	193
69330	193
63861	193
62404	193
40456	193
81180	192
64402	192
17058	192
54831	192
49957	192
38533	192
76282	191
65207	191
68013	191
39262	191
72661	191
92849	191
53278	191
4455	191
10350	190
45857	190
9073	190
80607	190
40830	189
66116	189
54756	189
79134	189
16716	189
9948	189
86509	188
4057	188
52793	188
39494	188
74174	188
66274	188
14805	187
6082	187
97457	187
64557	187
20796	187
52050	187
60725	186
5893	186
1422	186
74657	186
39470	186
86362	186
8406	186
37005	185
14163	185
41072	185
80781	185
63641	185
73683	185
75191	185
66760	184
39973	184
43821	184
44839	184
66986	184
47867	184
2218	184
85305	184
47913	184
95527	184
13973	183
52741	183
44799	183
71349	183
77258	183
58957	183
14231	182
73259	182
3141	182
41748	182
35436	182
106547	181
102234	181
63075	181
39641	181
79230	181
76142	181
65409	181
95050	181
38567	180
69923	180
43980	180
22317	180
11262	180
61021	180
105133	180
52529	179
48074	179
10073	179
52206	179
47871	179
78049	179
82055	179
69216	179
80611	179
90159	178
95336	178
3401	178
61186	178
94033	178
12964	178
50715	178
41369	178
67035	178
25854	177
37465	177
57350	177
76087	177
43091	177
46698	177
12318	177
65618	177
40581	177
70857	177
32253	176
9366	176
5146	176
98066	176
63288	176
46965	176
69814	176
2183	176
68313	175
74660	175
77917	175
11788	175
74071	174
39637	174
74973	174
51849	174
44115	174
57879	174
75879	174
47350	174
67191	174
83812	174
45904	174
50502	173
1798	173
68782	173
65733	173
71502	173
4758	173
102906	173
51750	173
74212	172
10730	172
48544	172
97399	172
12839	172
37230	172
40981	172
65352	172
28434	171
3195	171
100951	171
70404	171
39231	171
61863	171
51828	171
46424	171
92657	170
3031	170
73373	170
67860	170
47876	170
42815	170
55352	170
94690	170
22651	170
61647	169
81872	169
60978	169
98877	169
94652	168
69956	168
43873	168
72626	168
24429	168
94003	168
56997	168
3876	167
71530	167
72636	167
46621	167
52067	167
38737	166
14269	166
71042	166
71767	166
7033	166
75845	166
12875	166
55421	166
52260	166
41078	166
6948	166
66314	165
54261	165
53379	165
76468	165
68413	165
54643	165
50764	165
39685	165
49609	165
48024	165
74344	164
60974	164
45776	164
65876	164
78959	164
58544	164
77764	164
50488	164
39664	164
42724	163
37181	163
60653	163
17358	163
52264	163
40779	163
25088	163
9679	163
12659	162
89864	162
18337	162
97272	162
89148	162
82286	162
10158	162
40984	162
41	162
68984	162
50670	161
41282	161
64596	161
35471	161
87115	161
44029	161
93963	161
68762	161
43219	161
74562	161
43043	161
46721	160
62074	160
72696	160
7897	160
83301	160
53226	160
48291	160
47107	160
70307	160
66510	159
47321	159
65832	159
39316	159
86589	159
70592	159
82949	159
71975	159
92945	159
4607	159
9044	159
40304	158
41531	158
659	158
82768	158
51478	158
40950	158
90709	158
80616	158
58188	157
71517	157
40072	157
56677	157
91249	157
74658	157
73245	157
85987	157
2271	157
41178	157
44913	157
53632	156
96103	156
38803	156
64246	156
25059	156
2658	156
71646	156
2416	155
49183	155
9811	155
61261	155
2748	155
17354	155
45674	155
40718	155
52138	155
47726	155
62877	154
15229	154
69658	154
67321	154
9570	154
643	154
66806	153
39014	153
51058	153
46624	153
94860	153
71265	152
40606	152
45009	152
48727	152
45600	152
38587	152
51676	152
64286	152
50643	152
67226	152
78370	151
51395	151
59585	151
1738	151
81855	151
45868	151
67311	151
46797	151
71790	151
54885	151
62878	150
63035	150
13134	150
16441	150
76045	150
24336	150
25458	150
69826	150
47579	149
34602	149
65860	149
93450	149
60130	149
70295	149
88127	149
55053	149
58801	149
95311	149
99805	149
45975	149
30187	149
76897	149
44125	149
44619	148
75863	148
50239	148
9557	148
64688	148
16597	148
77716	148
10095	148
43759	147
40965	147
66579	147
98124	147
54908	147
52409	147
23881	147
78778	147
57126	147
63727	147
63689	146
42968	146
75991	146
103685	146
51275	146
64947	146
72569	146
48146	146
50854	146
5981	146
50225	146
9790	146
44541	146
57944	146
70500	146
86615	145
63078	145
99184	145
82740	145
60610	145
59956	145
48290	145
48807	145
22763	145
61904	145
3390	145
40820	145
82442	145
45788	145
45447	144
85554	144
48305	144
85521	144
91384	144
23879	144
80213	144
56533	144
66388	144
93772	144
88406	144
42492	144
10484	144
42810	144
18073	144
75274	144
76070	144
105202	144
91338	144
50095	143
52116	143
44026	143
56520	143
28698	143
73863	143
61964	143
86694	143
45513	143
47399	142
70169	142
9114	142
68528	142
69180	142
70470	142
46939	142
49294	142
51029	142
79828	141
73138	141
2492	141
65591	141
68993	141
85779	141
97528	141
49923	141
67603	141
8034	141
56085	140
46461	140
41140	140
147	140
76794	140
2013	140
48892	140
49002	140
40018	140
49523	140
700	140
62334	140
97616	139
68824	139
44028	139
76958	139
26527	139
39826	139
78963	139
63094	139
53652	139
11661	138
58642	138
44384	138
59851	138
73240	138
1368	138
81314	138
39018	138
63729	138
1105	138
72726	137
91192	137
58837	137
65959	137
45104	137
40448	137
74844	137
79293	137
40971	137
46120	137
67952	137
39524	137
71174	137
85886	137
52237	136
98640	136
67315	136
58037	136
63003	136
71187	136
81801	136
83407	136
69605	136
61534	136
67471	136
42134	136
51197	135
81736	135
59621	135
40876	135
711	135
63740	135
67148	135
43020	135
53005	135
92374	135
67708	135
71453	135
64783	135
41166	135
831	135
70728	134
67294	134
68805	134
270	134
101119	134
72097	134
63014	134
106178	134
46933	134
50721	134
40904	134
39774	134
97946	134
42628	133
61852	133
48428	133
80214	133
63478	133
3369	133
51826	133
45091	133
15793	133
84544	132
48986	132
59722	132
70353	132
65839	132
62894	132
62411	132
68768	132
48217	132
41881	132
6097	132
78113	131
3166	131
76173	131
64461	131
47675	131
77145	131
48575	131
81834	131
19701	130
98213	130
45333	130
9620	130
69758	130
70988	130
63139	130
7036	130
15696	130
42442	130
39016	130
2930	130
40394	129
76909	129
47537	129
81355	129
52241	129
45296	129
53824	129
32909	129
65339	129
574	129
48961	129
81636	129
10509	128
1874	128
6901	128
47891	128
5922	128
11448	128
72813	128
43190	128
47058	128
64904	128
769	128
49349	128
67194	128
100050	127
55405	127
42017	127
7729	127
71656	127
39011	127
93625	127
82359	127
58704	127
48686	127
42115	127
45742	127
83963	127
69068	127
48765	127
39533	127
94113	127
77767	127
66134	127
49232	126
42515	126
80271	126
81035	126
43175	126
78410	126
50463	126
68900	126
30909	126
65867	126
71295	126
72410	126
71610	126
89446	126
47948	126
51051	126
43030	126
64114	126
66966	126
43898	126
67033	126
10259	126
49091	126
3685	126
72533	125
53524	125
95174	125
75545	125
44234	125
101188	125
40271	125
2828	125
92991	125
82657	125
44989	125
77742	124
73793	124
85658	124
39936	124
6046	124
76345	124
72765	124
42826	124
2747	124
49737	124
51746	124
71942	124
53650	124
77491	124
78194	124
66592	124
94321	124
82734	123
73924	123
55914	123
47861	123
48682	123
65936	123
1931	123
93998	123
30119	123
12846	123
84384	123
49779	123
74717	123
46977	123
39478	123
58290	122
1839	122
8042	122
95093	122
103481	122
49316	122
49590	122
39167	122
48	122
74580	122
53674	122
78251	122
43558	122
6444	122
43701	122
9740	122
1267	122
46198	122
47213	122
47387	122
58770	122
77989	122
71645	122
66106	122
7798	122
35457	122
67908	121
67939	121
66226	121
38487	121
1329	121
10084	121
71907	121
1583	121
47793	121
65035	121
82082	121
14835	121
92906	121
51088	121
6251	121
46622	121
50290	121
45324	121
63888	120
73061	120
87829	120
50058	120
42200	120
11506	120
33716	120
15277	120
55921	120
39645	120
3458	120
41005	120
12753	120
68355	120
87052	120
66240	120
10701	120
64705	120
63306	119
15396	119
80599	119
69759	119
39199	119
44450	119
105410	119
17503	119
47351	119
48529	119
49011	119
58243	119
74346	118
17978	118
53503	118
40771	118
10093	118
55067	118
75977	118
89153	118
64784	118
2410	118
75245	118
9148	118
52876	118
1023	118
10584	117
69519	117
42306	117
560	117
53037	117
68643	117
62931	117
65166	117
49600	117
43699	117
42802	117
55711	117
69000	117
45780	117
25839	117
67964	117
63213	116
74696	116
43622	116
51073	116
84624	116
60645	116
50707	116
79636	116
10459	116
48721	116
70332	116
6940	116
47765	116
79202	116
63389	116
46200	116
43468	116
46018	116
64257	116
68950	116
13970	115
78978	115
51573	115
51451	115
74483	115
55795	115
69486	115
97978	115
25393	115
46862	115
94913	115
83	115
25205	115
46088	115
739	115
69103	114
43757	114
39640	114
10277	114
48548	114
598	114
61578	114
22917	114
49485	114
23943	114
99393	114
19958	114
35972	114
99815	114
3182	114
97124	114
31074	113
72790	113
70639	113
47410	113
686	113
82316	113
45042	113
75115	113
10991	113
29373	113
50858	113
50826	113
70121	113
53803	113
40324	113
50285	113
70918	113
46354	113
71538	112
58034	112
67611	112
39719	112
50535	112
58604	112
41459	112
47095	112
58267	112
51700	112
55338	112
25049	112
90928	112
40814	112
41474	112
53687	112
58372	112
70974	112
969	112
27308	112
12061	111
62026	111
43008	111
73173	111
102161	111
106593	111
64712	111
7354	111
54994	111
67502	111
57519	111
64845	111
48127	111
27302	111
85649	111
48494	111
39962	111
49411	111
74149	111
77768	110
50994	110
63821	110
40958	110
22270	110
100371	110
45658	110
87665	110
70670	110
42731	110
69837	110
74128	110
58758	110
40850	110
43961	110
82426	110
50066	110
72312	110
61760	110
35427	110
81787	110
23770	110
60907	110
2778	110
48356	110
251	109
73260	109
10335	109
61391	109
66945	109
34006	109
51398	109
53682	109
4259	109
48958	109
46015	109
69562	109
93984	108
47813	108
52951	108
50300	108
77316	108
81003	108
55881	108
48150	108
14005	108
71254	108
73498	108
67027	108
66537	108
42608	108
43848	108
62868	108
43279	108
41992	108
77564	108
22246	108
41092	107
94295	107
13500	107
40565	107
85629	107
64271	107
70740	107
66118	107
5148	107
66534	107
82883	107
37943	107
62014	107
52939	107
51261	107
56259	107
79754	107
98083	107
42186	107
67007	107
75986	107
39422	107
7811	106
14646	106
45993	106
48031	106
10400	106
124	106
149	106
67862	106
49596	106
58142	106
40045	106
17100	106
43152	106
58057	106
3589	106
84139	106
49126	106
95816	106
6286	106
89223	106
64971	106
43203	105
40117	105
60069	105
51133	105
41948	105
49903	105
43912	105
57110	105
8997	105
43694	105
56569	105
46887	105
26349	105
69942	105
65970	105
46505	105
87508	105
49884	105
51485	105
50255	105
75128	105
65856	105
86152	105
71263	105
63427	105
94863	105
69713	104
22528	104
51479	104
2112	104
230	104
65345	104
58713	104
38751	104
36904	104
70376	104
59839	104
73447	104
92531	104
12223	103
53026	103
22137	103
89665	103
76162	103
45853	103
94124	103
62033	103
73241	103
96388	103
49842	103
12050	103
2919	103
61482	103
73971	103
66794	103
71396	102
9094	102
39972	102
68401	102
81098	102
98736	102
46884	102
38258	102
80275	102
41453	102
71193	102
77010	102
77056	102
70331	102
42692	102
39445	102
45088	102
48060	102
60237	102
78824	102
70941	102
82652	102
47025	102
69705	102
43859	102
68816	102
39331	102
70999	102
55468	101
14079	101
48507	101
10668	101
90250	101
73263	101
7348	101
71710	101
79504	101
64728	101
12670	101
88468	101
65635	101
71773	101
57357	101
72611	101
99225	101
64224	101
82439	101
48850	101
51464	101
73790	101
94693	101
69595	100
10836	100
9650	100
84247	100
59319	100
40215	100
51110	100
60783	100
9821	100
39855	100
75263	100
51242	100
9587	100
44950	100
71846	100
57946	100
934	100
995	100
65388	99
101443	99
5426	99
39694	99
38605	99
71796	99
73726	99
51924	99
2749	99
105125	99
44081	99
26860	99
12471	99
51851	99
57261	99
97146	99
10019	99
59920	99
83512	99
47104	99
42356	99
39276	99
17247	99
66699	98
76073	98
78940	98
50238	98
89191	98
80872	98
82799	98
38240	98
38426	98
72330	98
41592	98
51112	98
67886	98
66391	98
30448	98
47024	98
69566	98
71725	98
80070	97
54373	97
18091	97
92122	97
39577	97
74347	97
64482	97
2404	97
63318	97
6090	97
38871	97
60713	97
52468	97
865	97
77417	97
60542	97
99207	96
40260	96
97515	96
92888	96
84419	96
43176	96
52354	96
39556	96
72247	96
46366	96
94098	96
40427	96
52454	96
91636	96
93074	96
67183	96
63603	96
18470	96
66399	95
105080	95
19296	95
41291	95
44107	95
67344	95
45884	95
69987	95
41115	95
68066	95
69058	95
51363	95
78616	95
54325	95
50343	95
58914	95
107482	95
23394	95
12004	94
65354	94
1490	94
96344	94
54545	94
9453	94
59721	94
28481	94
50241	94
64715	94
97265	94
72	94
39226	94
60568	94
78886	94
1768	94
99458	94
21846	94
51225	94
65468	94
74361	94
1837	94
74388	93
81446	93
2420	93
85416	93
1756	93
21274	93
56145	93
71190	93
97136	93
71348	93
46660	93
49628	93
505	93
67426	93
74169	93
46824	93
41604	93
78121	93
45649	93
68817	93
11998	93
44710	93
90844	92
85546	92
105800	92
51280	92
42318	92
45109	92
69906	92
71015	92
23224	92
25348	92
76683	92
81780	92
60937	92
16670	92
100533	92
63571	92
74768	92
41973	92
76774	92
60278	92
90240	92
8403	92
69004	92
7410	92
53060	92
24821	92
50644	91
66221	91
91756	91
57535	91
87454	91
70835	91
66403	91
74251	91
6155	91
80073	91
65565	91
88327	91
58192	91
39225	91
60521	91
51046	91
1737	91
39793	91
51217	91
66302	91
68129	91
34118	91
83212	91
24276	91
80393	91
97646	91
69007	91
59024	91
91961	91
9914	90
55861	90
69043	90
12601	90
69630	90
13327	90
103163	90
52019	90
75206	90
71491	90
50336	90
4371	90
85525	90
49704	90
12878	90
42554	90
1463	90
67868	90
54971	90
67991	90
42404	90
99489	90
83395	90
102010	90
71675	89
1375	89
85312	89
50020	89
99852	89
92063	89
98271	89
2672	89
47466	89
49984	89
80041	89
86691	89
46074	89
64550	89
25566	89
79127	89
62773	89
9789	89
1987	89
66130	89
54882	89
74864	89
38692	89
43477	89
25258	88
79783	88
64600	88
66479	88
7825	88
80304	88
25517	88
26631	88
38892	88
633	88
53298	88
70989	88
57470	88
74378	88
14202	88
65880	88
76645	88
61976	88
98432	88
69490	88
43658	88
67794	88
57670	88
43941	88
75569	88
51951	87
4818	87
22669	87
24392	87
57249	87
50997	87
61912	87
2245	87
8124	87
1118	87
74196	87
43405	87
71438	87
76392	87
76892	87
45890	87
94708	87
70990	87
91465	87
100355	87
47418	87
90292	87
39867	87
3083	87
194	87
71672	87
72082	87
2335	87
38664	87
46677	87
70861	86
85961	86
46998	86
68604	86
102642	86
71401	86
73305	86
41416	86
23878	86
69635	86
38833	86
65808	86
10471	86
97036	86
50855	86
90954	86
73073	86
10799	86
89918	86
45824	86
71356	86
46866	86
49262	86
42861	86
81374	86
54883	86
49608	86
55429	86
7864	86
40170	86
288	86
9601	86
38822	85
52112	85
101179	85
85027	85
76702	85
69226	85
71931	85
63470	85
4669	85
35142	85
70172	85
55175	85
48510	85
65525	85
67456	85
38977	85
7440	85
68378	85
50598	85
9582	85
42598	85
9270	85
90364	85
65973	85
47386	85
82582	85
57054	85
13419	85
44827	85
11030	85
63127	85
71955	84
53897	84
3872	84
76953	84
59893	84
73605	84
59937	84
78205	84
62032	84
34263	84
39700	84
21664	84
36822	84
54602	84
73593	84
41211	84
63299	84
46131	84
9404	84
49489	84
87310	84
50258	84
19179	84
2461	84
66728	84
38937	83
99200	83
44432	83
39843	83
67745	83
50679	83
19364	83
79767	83
97696	83
1208	83
58902	83
33385	83
37956	83
579	83
72928	83
67333	83
12935	83
38818	83
38	83
82656	83
50771	83
11924	83
586	82
32626	82
49061	82
70502	82
78976	82
51231	82
94615	82
73301	82
9097	82
44183	82
71317	82
39754	82
66149	82
100166	82
24513	82
100885	82
48280	82
84370	82
77549	82
62357	82
51586	82
74741	82
3677	82
49991	82
72681	82
66962	82
58156	82
71719	82
75242	82
49635	82
54930	82
55547	82
59924	82
44916	81
75662	81
85061	81
47192	81
50053	81
65014	81
3143	81
56923	81
97258	81
63403	81
12528	81
74123	81
69659	81
40234	81
40378	81
54788	81
45925	81
9203	81
99860	81
88544	81
69082	81
10867	81
44604	81
10689	81
82438	81
48653	81
82581	81
71885	81
90707	81
69887	81
66131	81
49127	81
63997	81
60913	81
76740	81
76908	80
64198	80
41484	80
57377	80
38458	80
61990	80
78336	80
66027	80
82451	80
70482	80
42103	80
64981	80
105150	80
51042	80
42688	80
46473	80
39724	80
79638	80
66297	80
10851	80
50212	80
22546	80
10681	80
39443	80
52593	80
44736	80
35271	80
46048	80
74114	80
39929	80
69948	80
71117	80
52044	80
77810	80
51466	80
61337	79
71596	79
18	79
45961	79
70229	79
38801	79
38908	79
50428	79
105397	79
79079	79
82384	79
76602	79
65394	79
91279	79
69274	79
17628	79
66405	79
51850	79
75086	79
102556	79
48833	79
73674	79
92636	79
94405	79
70991	79
43101	79
57177	79
39410	79
24157	79
75496	79
95758	79
34849	79
70942	79
237	79
12583	79
81091	79
900	79
43241	79
72496	78
54178	78
45957	78
102459	78
64000	78
43244	78
91504	78
1281	78
84073	78
52396	78
81839	78
45663	78
48082	78
73984	78
81622	78
67268	78
83736	78
103941	78
100531	78
55135	78
91393	78
84060	78
16201	78
76511	78
39866	78
79336	78
2164	78
59503	78
54808	78
50454	78
43197	78
20243	78
41438	78
67037	78
101110	77
55826	77
17912	77
75199	77
12069	77
105864	77
64267	77
46881	77
52502	77
39463	77
41755	77
48556	77
51397	77
269	77
70096	77
1764	77
156	77
65403	77
63341	77
75153	77
69532	77
74205	77
59332	77
77103	77
896	77
58979	77
57844	77
76899	77
52300	77
80902	77
50165	77
50233	77
18961	77
95144	76
77602	76
39332	76
75916	76
10330	76
39908	76
42720	76
45064	76
76910	76
12369	76
39805	76
44	76
50357	76
62789	76
54265	76
55213	76
39461	76
40795	76
92593	76
32384	76
40093	76
42259	76
43628	76
76437	76
39755	76
75373	76
82459	76
49003	76
41660	76
35272	76
50982	76
46901	76
10318	76
72685	76
68747	76
76692	76
49015	76
64744	76
49129	76
45877	76
69470	75
12653	75
14267	75
40872	75
3348	75
50811	75
17603	75
52150	75
58517	75
48413	75
104882	75
68800	75
96579	75
44290	75
82596	75
46439	75
27707	75
76318	75
79087	75
73213	75
